913,70917,81,10905
914,70918,81,10647
915,70919,81,10338
916,70920,81,10046
917,70921,81,9810
918,70922,81,9634
919,70923,81,9516
920,70924,81,9476
921,70925,81,9545
922,70926,81,9737
923,70927,81,10011
924,70928,81,10290
925,70929,81,10491
926,70930,81,10579
927,70931,81,10573
928,70932,81,10522
929,70933,81,10470
930,70934,81,10439
931,70935,81,10440
932,70936,81,10481
933,70937,81,10568
934,70938,81,10681
935,70939,81,10767
936,70940,81,10759
937,70941,81,10619
938,70942,81,10366
939,70943,81,10064
940,70944,81,9781
941,70945,81,9555
942,70946,81,9391
943,70947,81,9287
944,70948,81,9261
945,70949,81,9347
946,70950,81,9557
947,70951,81,9851
948,70952,81,10150
949,70953,81,10373
950,70954,81,10484
951,70955,81,10501
952,70956,81,10475
953,70957,81,10448
954,70958,81,10443
955,70959,81,10469
956,70960,81,10536
957,70961,81,10648
958,70962,81,10787
959,70963,81,10897
960,70964,81,10913
961,70965,81,10797
962,70966,81,10566
963,70967,81,10285
964,70968,81,10021
965,70969,81,9814
966,70970,81,9667
967,70971,81,9577
968,70972,81,9566
969,70973,81,9663
970,70974,81,9882
971,70975,81,10184
972,70976,81,10489
973,70977,81,10716
974,70978,81,10829
975,70979,81,10846
976,70980,81,10818
977,70981,81,10787
978,70982,81,10776
979,70983,81,10795
980,70984,81,10853
981,70985,81,10955
982,70986,81,11081
983,70987,81,11178
984,70988,81,11179
985,70989,81,11047
986,70990,81,10800
987,70991,81,10502
988,70992,81,10221
989,70993,81,9996
990,70994,81,9830
991,70995,81,9722
992,70996,81,9692
993,70997,81,9772
994,70998,81,9973
995,70999,81,10258
996,71000,81,10546
997,71001,81,10756
998,71002,81,10854
999,71003,81,10857
1000,71004,81,10816
1001,71005,81,10773
1002,71006,81,10750
1003,71007,81,10759
1004,71008,81,10808
1005,71009,81,10902
1006,71010,81,11022
1007,71011,81,11114
1008,71012,81,11111
1009,71013,81,10976
1010,71014,81,10727
1011,71015,81,10428
1012,71016,81,10147
1013,71017,81,9923
1014,71018,81,9759
1015,71019,81,9654
1016,71020,81,9627
1017,71021,81,9710
1018,71022,81,9916
1019,71023,81,10205
1020,71024,81,10498
1021,71025,81,10714
1022,71026,81,10817
1023,71027,81,10826
1024,71028,81,10790
1025,71029,81,10752
1026,71030,81,10735
1027,71031,81,10748
1028,71032,81,10801
1029,71033,81,10900
1030,71034,81,11023
1031,71035,81,11119
1032,71036,81,11119
1033,71037,81,10986
1034,71038,81,10739
1035,71039,81,10442
1036,71040,81,10162
1037,71041,81,9939
1038,71042,81,9775
1039,71043,81,9670
1040,71044,81,9643
1041,71045,81,9725
1042,71046,81,9930
1043,71047,81,10218
1044,71048,81,10509
1045,71049,81,10724
1046,71050,81,10825
1047,71051,81,10831
1048,71052,81,10793
1049,71053,81,10754
1050,71054,81,10734
1051,71055,81,10746
1052,71056,81,10797
1053,71057,81,10894
1054,71058,81,11016
1055,71059,81,11109
1056,71060,81,11108
1057,71061,81,10974
1058,71062,81,10725
1059,71063,81,10426
1060,71064,81,10145
1061,71065,81,9920
1062,71066,81,9754
1063,71067,81,9648
1064,71068,81,9618
1065,71069,81,9699
1066,71070,81,9901
1067,71071,81,10187
1068,71072,81,10475
1069,71073,81,10686
1070,71074,81,10783
1071,71075,81,10785
1072,71076,81,10742
1073,71077,81,10697
1074,71078,81,10672
1075,71079,81,10677
1076,71080,81,10721
1077,71081,81,10810
1078,71082,81,10924
1079,71083,81,11008
1080,71084,81,10997
1081,71085,81,10853
1082,71086,81,10594
1083,71087,81,10284
1084,71088,81,9992
1085,71089,81,9755
1086,71090,81,9577
1087,71091,81,9458
1088,71092,81,9417
1089,71093,81,9485
1090,71094,81,9676
1091,71095,81,9949
1092,71096,81,10226
1093,71097,81,10426
1094,71098,81,10513
1095,71099,81,10506
1096,71100,81,10455
1097,71101,81,10402
1098,71102,81,10370
1099,71103,81,10370
1100,71104,81,10410
1101,71105,81,10496
1102,71106,81,10608
1103,71107,81,10693
1104,71108,81,10684
1105,71109,81,10543
1106,71110,81,10289
1107,71111,81,9986
1108,71112,81,9702
1109,71113,81,9476
1110,71114,81,9310
1111,71115,81,9205
1112,71116,81,9179
1113,71117,81,9264
1114,71118,81,9472
1115,71119,81,9766
1116,71120,81,10064
1117,71121,81,10286
1118,71122,81,10396
1119,71123,81,10413
1120,71124,81,10385
1121,71125,81,10358
1122,71126,81,10352
1123,71127,81,10377
1124,71128,81,10443
1125,71129,81,10554
1126,71130,81,10692
1127,71131,81,10801
1128,71132,81,10817
1129,71133,81,10699
1130,71134,81,10468
1131,71135,81,10186
1132,71136,81,9922
1133,71137,81,9714
1134,71138,81,9565
1135,71139,81,9475
1136,71140,81,9463
1137,71141,81,9560
1138,71142,81,9778
1139,71143,81,10079
1140,71144,81,10383
1141,71145,81,10609
1142,71146,81,10721
1143,71147,81,10738
1144,71148,81,10710
1145,71149,81,10678
1146,71150,81,10666
1147,71151,81,10684
1148,71152,81,10741
1149,71153,81,10843
1150,71154,81,10968
1151,71155,81,11065
1152,71156,81,11065
1153,71157,81,10933
1154,71158,81,10685
1155,71159,81,10386
1156,71160,81,10105
1157,71161,81,9879
1158,71162,81,9713
1159,71163,81,9604
1160,71164,81,9574
1161,71165,81,9653
1162,71166,81,9853
1163,71167,81,10138
1164,71168,81,10425
1165,71169,81,10635
1166,71170,81,10732
1167,71171,81,10735
1168,71172,81,10693
1169,71173,81,10650
1170,71174,81,10627
1171,71175,81,10635
1172,71176,81,10684
1173,71177,81,10778
1174,71178,81,10897
1175,71179,81,10988
1176,71180,81,10985
1177,71181,81,10850
1178,71182,81,10601
1179,71183,81,10301
1180,71184,81,10020
1181,71185,81,9795
1182,71186,81,9631
1183,71187,81,9526
1184,71188,81,9499
1185,71189,81,9582
1186,71190,81,9787
1187,71191,81,10076
1188,71192,81,10369
1189,71193,81,10584
1190,71194,81,10687
1191,71195,81,10696
1192,71196,81,10659
1193,71197,81,10621
1194,71198,81,10604
1195,71199,81,10617
1196,71200,81,10670
1197,71201,81,10768
1198,71202,81,10892
1199,71203,81,10987
1200,71204,81,10987
1201,71205,81,10854
1202,71206,81,10607
1203,71207,81,10309
1204,71208,81,10030
1205,71209,81,9806
1206,71210,81,9642
1207,71211,81,9537
1208,71212,81,9510
1209,71213,81,9592
1210,71214,81,9797
1211,71215,81,10085
1212,71216,81,10377
1213,71217,81,10591
1214,71218,81,10692
1215,71219,81,10699
1216,71220,81,10661
1217,71221,81,10621
1218,71222,81,10602
1219,71223,81,10613
1220,71224,81,10665
1221,71225,81,10762
1222,71226,81,10883
1223,71227,81,10977
1224,71228,81,10976
1225,71229,81,10842
1226,71230,81,10594
1227,71231,81,10294
1228,71232,81,10014
1229,71233,81,9789
1230,71234,81,9623
1231,71235,81,9517
1232,71236,81,9488
1233,71237,81,9569
1234,71238,81,9771
1235,71239,81,10057
1236,71240,81,10345
1237,71241,81,10556
1238,71242,81,10654
1239,71243,81,10657
1240,71244,81,10614
1241,71245,81,10569
1242,71246,81,10544
1243,71247,81,10550
1244,71248,81,10594
1245,71249,81,10684
1246,71250,81,10797
1247,71251,81,10882
1248,71252,81,10872
1249,71253,81,10728
1250,71254,81,10469
1251,71255,81,10159
1252,71256,81,9867
1253,71257,81,9631
1254,71258,81,9454
1255,71259,81,9336
1256,71260,81,9295
1257,71261,81,9364
1258,71262,81,9554
1259,71263,81,9829
1260,71264,81,10106
1261,71265,81,10307
1262,71266,81,10394
1263,71267,81,10388
1264,71268,81,10337
1265,71269,81,10284
1266,71270,81,10253
1267,71271,81,10253
1268,71272,81,10294
1269,71273,81,10381
1270,71274,81,10493
1271,71275,81,10579
1272,71276,81,10570
1273,71277,81,10430
1274,71278,81,10177
1275,71279,81,9874
1276,71280,81,9591
1277,71281,81,9365
1278,71282,81,9201
1279,71283,81,9096
1280,71284,81,9071
1281,71285,81,9156
1282,71286,81,9366
1283,71287,81,9660
1284,71288,81,9958
1285,71289,81,10181
1286,71290,81,10292
1287,71291,81,10309
1288,71292,81,10283
1289,71293,81,10256
1290,71294,81,10251
1291,71295,81,10277
1292,71296,81,10343
1293,71297,81,10456
1294,71298,81,10594
1295,71299,81,10705
1296,71300,81,10721
1297,71301,81,10604
1298,71302,81,10373
1299,71303,81,10092
1300,71304,81,9829
1301,71305,81,9622
1302,71306,81,9474
1303,71307,81,9385
1304,71308,81,9374
1305,71309,81,9472
1306,71310,81,9691
1307,71311,81,9993
1308,71312,81,10298
1309,71313,81,10525
1310,71314,81,10638
1311,71315,81,10656
1312,71316,81,10628
1313,71317,81,10597
1314,71318,81,10586
1315,71319,81,10605
1316,71320,81,10663
1317,71321,81,10766
1318,71322,81,10892
1319,71323,81,10989
1320,71324,81,10991
1321,71325,81,10860
1322,71326,81,10613
1323,71327,81,10315
1324,71328,81,10035
1325,71329,81,9810
1326,71330,81,9644
1327,71331,81,9537
1328,71332,81,9508
1329,71333,81,9588
1330,71334,81,9789
1331,71335,81,10075
1332,71336,81,10363
1333,71337,81,10575
1334,71338,81,10673
1335,71339,81,10676
1336,71340,81,10636
1337,71341,81,10593
1338,71342,81,10572
1339,71343,81,10581
1340,71344,81,10630
1341,71345,81,10725
1342,71346,81,10846
1343,71347,81,10938
1344,71348,81,10936
1345,71349,81,10802
1346,71350,81,10554
1347,71351,81,10255
1348,71352,81,9975
1349,71353,81,9752
1350,71354,81,9589
1351,71355,81,9484
1352,71356,81,9458
1353,71357,81,9542
1354,71358,81,9749
1355,71359,81,10039
1356,71360,81,10333
1357,71361,81,10550
1358,71362,81,10653
1359,71363,81,10663
1360,71364,81,10628
1361,71365,81,10591
1362,71366,81,10575
1363,71367,81,10589
1364,71368,81,10643
1365,71369,81,10743
1366,71370,81,10867
1367,71371,81,10963
1368,71372,81,10965
1369,71373,81,10833
1370,71374,81,10587
1371,71375,81,10290
1372,71376,81,10012
1373,71377,81,9789
1374,71378,81,9627
1375,71379,81,9523
1376,71380,81,9497
1377,71381,81,9580
1378,71382,81,9786
1379,71383,81,10075
1380,71384,81,10368
1381,71385,81,10583
1382,71386,81,10685
1383,71387,81,10693
1384,71388,81,10656
1385,71389,81,10618
1386,71390,81,10600
1387,71391,81,10612
1388,71392,81,10665
1389,71393,81,10763
1390,71394,81,10886
1391,71395,81,10980
1392,71396,81,10980
1393,71397,81,10848
1394,71398,81,10600
1395,71399,81,10302
1396,71400,81,10023
1397,71401,81,9799
1398,71402,81,9635
1399,71403,81,9529
1400,71404,81,9501
1401,71405,81,9583
1402,71406,81,9786
1403,71407,81,10073
1404,71408,81,10363
1405,71409,81,10575
1406,71410,81,10674
1407,71411,81,10678
1408,71412,81,10636
1409,71413,81,10592
1410,71414,81,10568
1411,71415,81,10575
1412,71416,81,10620
1413,71417,81,10711
1414,71418,81,10825
1415,71419,81,10911
1416,71420,81,10902
1417,71421,81,10759
1418,71422,81,10501
1419,71423,81,10193
1420,71424,81,9902
1421,71425,81,9666
1422,71426,81,9490
1423,71427,81,9373
1424,71428,81,9333
1425,71429,81,9403
1426,71430,81,9594
1427,71431,81,9870
1428,71432,81,10148
1429,71433,81,10350
1430,71434,81,10438
1431,71435,81,10432
1432,71436,81,10382
1433,71437,81,10331
1434,71438,81,10301
1435,71439,81,10302
1436,71440,81,10343
1437,71441,81,10431
1438,71442,81,10545
1439,71443,81,10631
1440,71444,81,10623
1441,71445,81,10484
1442,71446,81,10232
1443,71447,81,9930
1444,71448,81,9647
1445,71449,81,9422
1446,71450,81,9259
1447,71451,81,9155
1448,71452,81,9130
1449,71453,81,9217
1450,71454,81,9427
1451,71455,81,9721
1452,71456,81,10021
1453,71457,81,10244
1454,71458,81,10356
1455,71459,81,10374
1456,71460,81,10349
1457,71461,81,10322
1458,71462,81,10318
1459,71463,81,10344
1460,71464,81,10412
1461,71465,81,10525
1462,71466,81,10664
1463,71467,81,10775
1464,71468,81,10792
1465,71469,81,10676
1466,71470,81,10446
1467,71471,81,10165
1468,71472,81,9903
1469,71473,81,9696
1470,71474,81,9549
1471,71475,81,9461
1472,71476,81,9450
1473,71477,81,9548
1474,71478,81,9768
1475,71479,81,10071
1476,71480,81,10376
