300,72588,81,10012
301,72589,81,10023
302,72590,81,10048
303,72591,81,10086
304,72592,81,10099
305,72593,81,10057
306,72594,81,9971
307,72595,81,9882
308,72596,81,9816
309,72597,81,9752
310,72598,81,9633
311,72599,81,9423
312,72600,81,9140
313,72601,81,8851
314,72602,81,8626
315,72603,81,8497
316,72604,81,8453
317,72605,81,8477
318,72606,81,8572
319,72607,81,8753
320,72608,81,9012
321,72609,81,9294
322,72610,81,9522
323,72611,81,9648
324,72612,81,9686
325,72613,81,9689
326,72614,81,9707
327,72615,81,9740
328,72616,81,9749
329,72617,81,9704
330,72618,81,9617
331,72619,81,9528
332,72620,81,9464
333,72621,81,9404
334,72622,81,9291
335,72623,81,9088
336,72624,81,8813
337,72625,81,8535
338,72626,81,8324
339,72627,81,8209
340,72628,81,8180
341,72629,81,8222
342,72630,81,8336
343,72631,81,8538
344,72632,81,8819
345,72633,81,9124
346,72634,81,9377
347,72635,81,9529
348,72636,81,9592
349,72637,81,9623
350,72638,81,9669
351,72639,81,9729
352,72640,81,9766
353,72641,81,9750
354,72642,81,9690
355,72643,81,9629
356,72644,81,9592
357,72645,81,9558
358,72646,81,9471
359,72647,81,9292
360,72648,81,9041
361,72649,81,8785
362,72650,81,8594
363,72651,81,8498
364,72652,81,8487
365,72653,81,8544
366,72654,81,8672
367,72655,81,8886
368,72656,81,9177
369,72657,81,9490
370,72658,81,9748
371,72659,81,9904
372,72660,81,9969
373,72661,81,10000
374,72662,81,10043
375,72663,81,10099
376,72664,81,10130
377,72665,81,10106
378,72666,81,10037
379,72667,81,9966
380,72668,81,9917
381,72669,81,9869
382,72670,81,9767
383,72671,81,9573
384,72672,81,9306
385,72673,81,9033
386,72674,81,8824
387,72675,81,8710
388,72676,81,8681
389,72677,81,8720
390,72678,81,8830
391,72679,81,9026
392,72680,81,9299
393,72681,81,9595
394,72682,81,9836
395,72683,81,9976
396,72684,81,10026
397,72685,81,10043
398,72686,81,10073
399,72687,81,10117
400,72688,81,10137
401,72689,81,10102
402,72690,81,10025
403,72691,81,9945
404,72692,81,9889
405,72693,81,9836
406,72694,81,9729
407,72695,81,9532
408,72696,81,9262
409,72697,81,8987
410,72698,81,8778
411,72699,81,8665
412,72700,81,8637
413,72701,81,8677
414,72702,81,8789
415,72703,81,8988
416,72704,81,9265
417,72705,81,9564
418,72706,81,9811
419,72707,81,9955
420,72708,81,10009
421,72709,81,10030
422,72710,81,10065
423,72711,81,10113
424,72712,81,10137
425,72713,81,10107
426,72714,81,10033
427,72715,81,9957
428,72716,81,9905
429,72717,81,9855
430,72718,81,9751
431,72719,81,9556
432,72720,81,9288
433,72721,81,9015
434,72722,81,8806
435,72723,81,8694
436,72724,81,8666
437,72725,81,8706
438,72726,81,8818
439,72727,81,9017
440,72728,81,9292
441,72729,81,9590
442,72730,81,9835
443,72731,81,9977
444,72732,81,10030
445,72733,81,10049
446,72734,81,10081
447,72735,81,10127
448,72736,81,10149
449,72737,81,10116
450,72738,81,10040
451,72739,81,9961
452,72740,81,9906
453,72741,81,9853
454,72742,81,9746
455,72743,81,9548
456,72744,81,9276
457,72745,81,9000
458,72746,81,8788
459,72747,81,8671
460,72748,81,8640
461,72749,81,8676
462,72750,81,8783
463,72751,81,8976
464,72752,81,9246
465,72753,81,9539
466,72754,81,9777
467,72755,81,9913
468,72756,81,9959
469,72757,81,9970
470,72758,81,9994
471,72759,81,10031
472,72760,81,10044
473,72761,81,10001
474,72762,81,9914
475,72763,81,9825
476,72764,81,9758
477,72765,81,9693
478,72766,81,9575
479,72767,81,9364
480,72768,81,9080
481,72769,81,8790
482,72770,81,8565
483,72771,81,8435
484,72772,81,8390
485,72773,81,8413
486,72774,81,8508
487,72775,81,8689
488,72776,81,8947
489,72777,81,9228
490,72778,81,9456
491,72779,81,9582
492,72780,81,9618
493,72781,81,9622
494,72782,81,9639
495,72783,81,9671
496,72784,81,9679
497,72785,81,9634
498,72786,81,9546
499,72787,81,9457
500,72788,81,9392
501,72789,81,9331
502,72790,81,9218
503,72791,81,9014
504,72792,81,8739
505,72793,81,8460
506,72794,81,8248
507,72795,81,8133
508,72796,81,8104
509,72797,81,8144
510,72798,81,8258
511,72799,81,8460
512,72800,81,8740
513,72801,81,9044
514,72802,81,9297
515,72803,81,9448
516,72804,81,9511
517,72805,81,9541
518,72806,81,9586
519,72807,81,9646
520,72808,81,9682
521,72809,81,9665
522,72810,81,9605
523,72811,81,9543
524,72812,81,9506
525,72813,81,9471
526,72814,81,9383
527,72815,81,9204
528,72816,81,8952
529,72817,81,8696
530,72818,81,8504
531,72819,81,8408
532,72820,81,8396
533,72821,81,8453
534,72822,81,8580
535,72823,81,8793
536,72824,81,9083
537,72825,81,9396
538,72826,81,9654
539,72827,81,9809
540,72828,81,9873
541,72829,81,9903
542,72830,81,9946
543,72831,81,10002
544,72832,81,10033
545,72833,81,10008
546,72834,81,9939
547,72835,81,9866
548,72836,81,9817
549,72837,81,9768
550,72838,81,9666
551,72839,81,9472
552,72840,81,9204
553,72841,81,8930
554,72842,81,8721
555,72843,81,8606
556,72844,81,8577
557,72845,81,8615
558,72846,81,8724
559,72847,81,8920
560,72848,81,9192
561,72849,81,9487
562,72850,81,9729
563,72851,81,9868
564,72852,81,9918
565,72853,81,9933
566,72854,81,9963
567,72855,81,10006
568,72856,81,10026
569,72857,81,9991
570,72858,81,9913
571,72859,81,9832
572,72860,81,9776
573,72861,81,9722
574,72862,81,9616
575,72863,81,9418
576,72864,81,9147
577,72865,81,8872
578,72866,81,8662
579,72867,81,8548
580,72868,81,8520
581,72869,81,8560
582,72870,81,8672
583,72871,81,8870
584,72872,81,9146
585,72873,81,9445
586,72874,81,9691
587,72875,81,9834
588,72876,81,9889
589,72877,81,9909
590,72878,81,9943
591,72879,81,9991
592,72880,81,10015
593,72881,81,9984
594,72882,81,9910
595,72883,81,9833
596,72884,81,9781
597,72885,81,9730
598,72886,81,9626
599,72887,81,9430
600,72888,81,9162
601,72889,81,8888
602,72890,81,8680
603,72891,81,8566
604,72892,81,8538
605,72893,81,8578
606,72894,81,8690
607,72895,81,8888
608,72896,81,9163
609,72897,81,9461
610,72898,81,9705
611,72899,81,9847
612,72900,81,9899
613,72901,81,9917
614,72902,81,9949
615,72903,81,9995
616,72904,81,10017
617,72905,81,9983
618,72906,81,9907
619,72907,81,9827
620,72908,81,9772
621,72909,81,9718
622,72910,81,9611
623,72911,81,9413
624,72912,81,9141
625,72913,81,8864
626,72914,81,8652
627,72915,81,8535
628,72916,81,8503
629,72917,81,8538
630,72918,81,8645
631,72919,81,8838
632,72920,81,9108
633,72921,81,9400
634,72922,81,9638
635,72923,81,9774
636,72924,81,9819
637,72925,81,9830
638,72926,81,9854
639,72927,81,9891
640,72928,81,9903
641,72929,81,9860
642,72930,81,9773
643,72931,81,9683
644,72932,81,9616
645,72933,81,9551
646,72934,81,9432
647,72935,81,9221
648,72936,81,8937
649,72937,81,8647
650,72938,81,8422
651,72939,81,8292
652,72940,81,8246
653,72941,81,8269
654,72942,81,8363
655,72943,81,8544
656,72944,81,8802
657,72945,81,9083
658,72946,81,9310
659,72947,81,9436
660,72948,81,9472
661,72949,81,9475
662,72950,81,9492
663,72951,81,9524
664,72952,81,9532
665,72953,81,9487
666,72954,81,9399
667,72955,81,9309
668,72956,81,9244
669,72957,81,9183
670,72958,81,9070
671,72959,81,8866
672,72960,81,8590
673,72961,81,8312
674,72962,81,8099
675,72963,81,7983
676,72964,81,7954
677,72965,81,7995
678,72966,81,8109
679,72967,81,8310
680,72968,81,8590
681,72969,81,8894
682,72970,81,9146
683,72971,81,9298
684,72972,81,9360
685,72973,81,9390
686,72974,81,9435
687,72975,81,9495
688,72976,81,9531
689,72977,81,9514
690,72978,81,9454
691,72979,81,9392
692,72980,81,9354
693,72981,81,9320
694,72982,81,9232
695,72983,81,9052
696,72984,81,8801
697,72985,81,8544
698,72986,81,8352
699,72987,81,8256
700,72988,81,8244
701,72989,81,8300
702,72990,81,8428
703,72991,81,8641
704,72992,81,8931
705,72993,81,9243
706,72994,81,9501
707,72995,81,9656
708,72996,81,9721
709,72997,81,9751
710,72998,81,9793
711,72999,81,9849
712,73000,81,9880
713,73001,81,9855
714,73002,81,9786
715,73003,81,9713
716,73004,81,9664
717,73005,81,9615
718,73006,81,9513
719,73007,81,9318
720,73008,81,9050
721,73009,81,8777
722,73010,81,8568
723,73011,81,8453
724,73012,81,8424
725,73013,81,8462
726,73014,81,8571
727,73015,81,8767
728,73016,81,9039
729,73017,81,9334
730,73018,81,9576
731,73019,81,9715
732,73020,81,9765
733,73021,81,9780
734,73022,81,9810
735,73023,81,9853
736,73024,81,9873
737,73025,81,9838
738,73026,81,9760
739,73027,81,9680
740,73028,81,9624
741,73029,81,9570
742,73030,81,9463
743,73031,81,9265
744,73032,81,8995
745,73033,81,8720
746,73034,81,8510
747,73035,81,8396
748,73036,81,8368
749,73037,81,8408
750,73038,81,8520
751,73039,81,8718
752,73040,81,8995
753,73041,81,9294
754,73042,81,9539
755,73043,81,9683
756,73044,81,9737
757,73045,81,9758
758,73046,81,9792
759,73047,81,9840
760,73048,81,9864
761,73049,81,9834
762,73050,81,9760
763,73051,81,9683
764,73052,81,9631
765,73053,81,9580
766,73054,81,9476
767,73055,81,9280
768,73056,81,9012
769,73057,81,8739
770,73058,81,8530
771,73059,81,8417
772,73060,81,8389
773,73061,81,8429
774,73062,81,8541
775,73063,81,8739
776,73064,81,9014
777,73065,81,9312
778,73066,81,9557
779,73067,81,9699
780,73068,81,9751
781,73069,81,9770
782,73070,81,9802
783,73071,81,9848
784,73072,81,9870
785,73073,81,9837
786,73074,81,9760
787,73075,81,9681
788,73076,81,9626
789,73077,81,9573
790,73078,81,9466
791,73079,81,9267
792,73080,81,8996
793,73081,81,8719
794,73082,81,8507
795,73083,81,8390
796,73084,81,8359
797,73085,81,8395
798,73086,81,8502
799,73087,81,8695
800,73088,81,8965
801,73089,81,9257
802,73090,81,9496
803,73091,81,9631
804,73092,81,9677
805,73093,81,9688
806,73094,81,9712
807,73095,81,9749
808,73096,81,9762
809,73097,81,9719
810,73098,81,9633
811,73099,81,9543
812,73100,81,9476
813,73101,81,9411
814,73102,81,9293
815,73103,81,9082
816,73104,81,8798
817,73105,81,8508
818,73106,81,8283
819,73107,81,8153
820,73108,81,8109
821,73109,81,8132
822,73110,81,8226
823,73111,81,8407
824,73112,81,8665
825,73113,81,8947
826,73114,81,9174
827,73115,81,9300
828,73116,81,9337
829,73117,81,9340
830,73118,81,9358
831,73119,81,9390
832,73120,81,9398
833,73121,81,9353
834,73122,81,9265
835,73123,81,9176
836,73124,81,9112
837,73125,81,9051
838,73126,81,8937
839,73127,81,8734
840,73128,81,8459
841,73129,81,8180
842,73130,81,7968
843,73131,81,7853
844,73132,81,7824
845,73133,81,7865
846,73134,81,7979
847,73135,81,8181
848,73136,81,8461
849,73137,81,8766
850,73138,81,9018
851,73139,81,9170
852,73140,81,9233
853,73141,81,9263
854,73142,81,9309
855,73143,81,9369
856,73144,81,9405
857,73145,81,9388
858,73146,81,9329
859,73147,81,9267
860,73148,81,9230
861,73149,81,9196
862,73150,81,9108
863,73151,81,8929
864,73152,81,8678
865,73153,81,8421
866,73154,81,8230
867,73155,81,8134
868,73156,81,8123
869,73157,81,8179
870,73158,81,8307
871,73159,81,8521
872,73160,81,8811
873,73161,81,9124
874,73162,81,9382
875,73163,81,9538
876,73164,81,9603
877,73165,81,9633
878,73166,81,9676
879,73167,81,9732
880,73168,81,9763
881,73169,81,9739
882,73170,81,9670
883,73171,81,9598
884,73172,81,9549
885,73173,81,9501
886,73174,81,9399
887,73175,81,9205
888,73176,81,8937
889,73177,81,8664
890,73178,81,8455
891,73179,81,8341
892,73180,81,8312
893,73181,81,8350
894,73182,81,8460
895,73183,81,8656
896,73184,81,8929
897,73185,81,9225
898,73186,81,9467
899,73187,81,9606
900,73188,81,9656
901,73189,81,9673
902,73190,81,9703
903,73191,81,9746
904,73192,81,9766
905,73193,81,9732
906,73194,81,9654
907,73195,81,9574
908,73196,81,9519
909,73197,81,9465
910,73198,81,9359
911,73199,81,9162
912,73200,81,8892
913,73201,81,8617
914,73202,81,8408
915,73203,81,8294
916,73204,81,8267
917,73205,81,8307
918,73206,81,8419
919,73207,81,8618
920,73208,81,8895
921,73209,81,9194
922,73210,81,9441
923,73211,81,9585
924,73212,81,9639
925,73213,81,9660
926,73214,81,9695
927,73215,81,9744
928,73216,81,9768
929,73217,81,9738
930,73218,81,9664
931,73219,81,9588
932,73220,81,9536
933,73221,81,9486
934,73222,81,9382
935,73223,81,9187
936,73224,81,8920
937,73225,81,8647
938,73226,81,8439
939,73227,81,8326
940,73228,81,8299
941,73229,81,8339
942,73230,81,8451
943,73231,81,8650
944,73232,81,8925
945,73233,81,9224
946,73234,81,9469
947,73235,81,9611
948,73236,81,9664
949,73237,81,9683
950,73238,81,9716
951,73239,81,9762
952,73240,81,9784
953,73241,81,9752
954,73242,81,9676
955,73243,81,9597
956,73244,81,9542
957,73245,81,9489
958,73246,81,9383
959,73247,81,9185
960,73248,81,8914
961,73249,81,8638
962,73250,81,8426
963,73251,81,8310
964,73252,81,8279
965,73253,81,8315
966,73254,81,8423
967,73255,81,8616
968,73256,81,8887
969,73257,81,9180
970,73258,81,9418
971,73259,81,9555
972,73260,81,9600
973,73261,81,9612
974,73262,81,9637
975,73263,81,9674
976,73264,81,9687
977,73265,81,9645
978,73266,81,9559
979,73267,81,9470
980,73268,81,9404
981,73269,81,9339
982,73270,81,9221
983,73271,81,9010
984,73272,81,8727
985,73273,81,8437
986,73274,81,8213
987,73275,81,8084
988,73276,81,8039
989,73277,81,8063
990,73278,81,8158
991,73279,81,8339
992,73280,81,8598
993,73281,81,8880
994,73282,81,9108
995,73283,81,9234
996,73284,81,9271
997,73285,81,9275
998,73286,81,9293
999,73287,81,9325
1000,73288,81,9334
1001,73289,81,9290
1002,73290,81,9202
1003,73291,81,9113
1004,73292,81,9049
1005,73293,81,8989
1006,73294,81,8876
1007,73295,81,8673
1008,73296,81,8399
1009,73297,81,8120
1010,73298,81,7909
1011,73299,81,7794
1012,73300,81,7766
1013,73301,81,7807
1014,73302,81,7921
1015,73303,81,8123
1016,73304,81,8404
1017,73305,81,8709
1018,73306,81,8962
1019,73307,81,9114
1020,73308,81,9178
1021,73309,81,9209
1022,73310,81,9254
1023,73311,81,9315
1024,73312,81,9352
1025,73313,81,9335
1026,73314,81,9276
1027,73315,81,9215
1028,73316,81,9178
1029,73317,81,9144
1030,73318,81,9057
1031,73319,81,8879
1032,73320,81,8627
1033,73321,81,8372
1034,73322,81,8181
1035,73323,81,8085
1036,73324,81,8074
1037,73325,81,8131
1038,73326,81,8259
1039,73327,81,8473
1040,73328,81,8764
1041,73329,81,9077
1042,73330,81,9336
1043,73331,81,9492
1044,73332,81,9557
1045,73333,81,9588
1046,73334,81,9631
1047,73335,81,9688
1048,73336,81,9719
1049,73337,81,9695
1050,73338,81,9627
1051,73339,81,9555
1052,73340,81,9506
1053,73341,81,9459
1054,73342,81,9357
1055,73343,81,9164
1056,73344,81,8896
1057,73345,81,8624
1058,73346,81,8415
1059,73347,81,8302
1060,73348,81,8273
1061,73349,81,8312
1062,73350,81,8422
1063,73351,81,8618
1064,73352,81,8892
1065,73353,81,9188
1066,73354,81,9430
1067,73355,81,9570
1068,73356,81,9620
1069,73357,81,9637
1070,73358,81,9667
1071,73359,81,9711
1072,73360,81,9732
1073,73361,81,9698
1074,73362,81,9620
1075,73363,81,9541
1076,73364,81,9486
1077,73365,81,9433
1078,73366,81,9327
1079,73367,81,9130
1080,73368,81,8860
1081,73369,81,8586
1082,73370,81,8377
1083,73371,81,8264
1084,73372,81,8236
1085,73373,81,8277
1086,73374,81,8390
1087,73375,81,8589
1088,73376,81,8866
1089,73377,81,9166
1090,73378,81,9412
1091,73379,81,9557
1092,73380,81,9612
1093,73381,81,9633
1094,73382,81,9668
1095,73383,81,9717
1096,73384,81,9742
1097,73385,81,9712
1098,73386,81,9639
1099,73387,81,9563
1100,73388,81,9511
1101,73389,81,9462
1102,73390,81,9358
1103,73391,81,9164
1104,73392,81,8896
1105,73393,81,8623
1106,73394,81,8416
1107,73395,81,8304
1108,73396,81,8276
1109,73397,81,8317
1110,73398,81,8430
1111,73399,81,8628
1112,73400,81,8904
1113,73401,81,9203
1114,73402,81,9448
1115,73403,81,9591
1116,73404,81,9645
1117,73405,81,9664
1118,73406,81,9697
1119,73407,81,9743
1120,73408,81,9766
1121,73409,81,9734
1122,73410,81,9658
1123,73411,81,9580
1124,73412,81,9525
1125,73413,81,9472
1126,73414,81,9366
1127,73415,81,9169
1128,73416,81,8898
1129,73417,81,8622
1130,73418,81,8411
1131,73419,81,8295
1132,73420,81,8264
1133,73421,81,8300
1134,73422,81,8408
1135,73423,81,8602
1136,73424,81,8873
1137,73425,81,9166
1138,73426,81,9405
1139,73427,81,9542
1140,73428,81,9588
1141,73429,81,9600
1142,73430,81,9624
1143,73431,81,9662
1144,73432,81,9676
1145,73433,81,9634
1146,73434,81,9548
1147,73435,81,9459
1148,73436,81,9393
1149,73437,81,9329
1150,73438,81,9211
1151,73439,81,9001
1152,73440,81,8717
1153,73441,81,8428
1154,73442,81,8204
1155,73443,81,8075
1156,73444,81,8031
1157,73445,81,8055
1158,73446,81,8150
1159,73447,81,8332
1160,73448,81,8590
1161,73449,81,8872
1162,73450,81,9101
1163,73451,81,9227
1164,73452,81,9265
1165,73453,81,9269
1166,73454,81,9287
1167,73455,81,9319
1168,73456,81,9329
1169,73457,81,9284
1170,73458,81,9197
1171,73459,81,9108
1172,73460,81,9045
1173,73461,81,8984
1174,73462,81,8872
1175,73463,81,8669
1176,73464,81,8395
1177,73465,81,8117
1178,73466,81,7905
1179,73467,81,7791
1180,73468,81,7763
1181,73469,81,7804
1182,73470,81,7919
1183,73471,81,8121
1184,73472,81,8402
1185,73473,81,8708
1186,73474,81,8961
1187,73475,81,9113
1188,73476,81,9177
1189,73477,81,9208
1190,73478,81,9253
1191,73479,81,9314
1192,73480,81,9351
1193,73481,81,9335
1194,73482,81,9276
1195,73483,81,9215
1196,73484,81,9179
1197,73485,81,9145
1198,73486,81,9058
1199,73487,81,8880
1200,73488,81,8629
1201,73489,81,8373
1202,73490,81,8182
1203,73491,81,8087
1204,73492,81,8076
1205,73493,81,8133
1206,73494,81,8262
1207,73495,81,8476
1208,73496,81,8767
1209,73497,81,9080
1210,73498,81,9339
1211,73499,81,9495
1212,73500,81,9560
1213,73501,81,9591
1214,73502,81,9635
1215,73503,81,9692
1216,73504,81,9723
1217,73505,81,9699
1218,73506,81,9631
1219,73507,81,9560
1220,73508,81,9511
1221,73509,81,9464
1222,73510,81,9362
1223,73511,81,9169
1224,73512,81,8902
1225,73513,81,8629
1226,73514,81,8421
1227,73515,81,8307
1228,73516,81,8279
1229,73517,81,8318
1230,73518,81,8428
1231,73519,81,8625
1232,73520,81,8898
1233,73521,81,9194
1234,73522,81,9437
1235,73523,81,9577
1236,73524,81,9627
1237,73525,81,9644
1238,73526,81,9675
1239,73527,81,9719
1240,73528,81,9739
1241,73529,81,9706
1242,73530,81,9628
1243,73531,81,9549
1244,73532,81,9494
1245,73533,81,9441
1246,73534,81,9335
1247,73535,81,9138
1248,73536,81,8869
1249,73537,81,8595
1250,73538,81,8386
1251,73539,81,8273
1252,73540,81,8245
1253,73541,81,8286
1254,73542,81,8399
1255,73543,81,8599
1256,73544,81,8876
1257,73545,81,9176
1258,73546,81,9422
1259,73547,81,9567
1260,73548,81,9622
1261,73549,81,9644
1262,73550,81,9679
1263,73551,81,9728
1264,73552,81,9753
1265,73553,81,9723
1266,73554,81,9650
1267,73555,81,9574
1268,73556,81,9522
1269,73557,81,9473
1270,73558,81,9370
1271,73559,81,9175
1272,73560,81,8907
1273,73561,81,8635
1274,73562,81,8427
1275,73563,81,8315
1276,73564,81,8288
1277,73565,81,8329
1278,73566,81,8442
1279,73567,81,8641
1280,73568,81,8917
1281,73569,81,9216
1282,73570,81,9461
1283,73571,81,9604
1284,73572,81,9657
1285,73573,81,9677
1286,73574,81,9710
1287,73575,81,9756
1288,73576,81,9779
1289,73577,81,9747
1290,73578,81,9671
1291,73579,81,9593
1292,73580,81,9538
1293,73581,81,9486
1294,73582,81,9380
1295,73583,81,9182
1296,73584,81,8911
1297,73585,81,8636
1298,73586,81,8425
1299,73587,81,8309
1300,73588,81,8278
1301,73589,81,8314
1302,73590,81,8422
1303,73591,81,8616
1304,73592,81,8887
1305,73593,81,9180
1306,73594,81,9420
1307,73595,81,9556
1308,73596,81,9602
1309,73597,81,9614
1310,73598,81,9639
1311,73599,81,9677
1312,73600,81,9691
1313,73601,81,9649
1314,73602,81,9563
1315,73603,81,9474
1316,73604,81,9408
1317,73605,81,9344
1318,73606,81,9226
1319,73607,81,9016
1320,73608,81,8732
1321,73609,81,8444
1322,73610,81,8220
1323,73611,81,8090
1324,73612,81,8046
1325,73613,81,8070
1326,73614,81,8165
1327,73615,81,8347
1328,73616,81,8606
1329,73617,81,8888
1330,73618,81,9117
1331,73619,81,9243
1332,73620,81,9281
1333,73621,81,9285
1334,73622,81,9303
1335,73623,81,9336
1336,73624,81,9345
1337,73625,81,9300
1338,73626,81,9213
1339,73627,81,9125
1340,73628,81,9061
1341,73629,81,9001
1342,73630,81,8888
1343,73631,81,8686
1344,73632,81,8411
1345,73633,81,8134
1346,73634,81,7922
1347,73635,81,7807
1348,73636,81,7779
1349,73637,81,7821
1350,73638,81,7936
1351,73639,81,8138
1352,73640,81,8419
1353,73641,81,8725
1354,73642,81,8978
1355,73643,81,9130
1356,73644,81,9194
1357,73645,81,9225
1358,73646,81,9271
1359,73647,81,9331
1360,73648,81,9369
1361,73649,81,9352
1362,73650,81,9293
1363,73651,81,9232
